MONTH,FUNERAL,2016,2017,2020,2021,2018,2019
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
08,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
06,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
12,OUTRO,1,0,0,0,0,0
